START:	 57.00000000000054
END:	 57.10000000000054

r [km]	 vr [km/s]	 np [cm-3]	 T [K]
39654916.0	 304.60260009765625	 495.2953186035156	 63310.8671875
39655004.0	 304.5614318847656	 496.8669128417969	 63267.74609375
39655092.0	 304.5043640136719	 497.0093078613281	 62400.40234375
39655184.0	 304.3394775390625	 497.60711669921875	 63159.2421875
39655272.0	 304.2955627441406	 497.8961181640625	 63313.1640625
39655360.0	 304.30914306640625	 496.8636474609375	 63687.1171875
39655448.0	 304.36065673828125	 495.5704040527344	 62792.76953125
39655540.0	 304.38555908203125	 495.36224365234375	 63330.87109375
39655628.0	 304.5262451171875	 497.59942626953125	 64022.89453125
39655716.0	 304.2906188964844	 500.6260070800781	 64991.46484375
39655808.0	 304.273193359375	 499.93719482421875	 65012.80078125
39655896.0	 304.58624267578125	 496.25262451171875	 63310.62890625
39655984.0	 304.7028503417969	 493.11395263671875	 62346.29296875
39656076.0	 304.4942321777344	 496.9520263671875	 65612.3046875
39656160.0	 304.5795593261719	 496.0117492675781	 64143.93359375
39656248.0	 304.7306823730469	 497.5403137207031	 64682.9140625
39656340.0	 304.2247314453125	 498.2421875	 66124.3984375
39656432.0	 304.28521728515625	 497.477294921875	 63845.09765625
39656520.0	 304.1840515136719	 497.13311767578125	 64519.62109375
39656608.0	 304.503662109375	 495.5483703613281	 63564.37109375
39656696.0	 304.2390441894531	 498.19586181640625	 65617.03125
39656784.0	 304.0588684082031	 496.2449035644531	 64573.93359375
39656876.0	 304.249755859375	 496.21649169921875	 65971.5859375
39656964.0	 303.69622802734375	 503.10845947265625	 66652.8046875
39657144.0	 305.0729064941406	 488.4642333984375	 59449.48046875
39657236.0	 303.9519348144531	 499.4770812988281	 65008.60546875
39657324.0	 304.413330078125	 491.64263916015625	 62023.05078125
39657412.0	 304.2381591796875	 498.92987060546875	 64561.5546875
39657500.0	 303.8994140625	 502.89642333984375	 66196.2890625
39657588.0	 304.1761169433594	 497.0797424316406	 64055.66796875
39657676.0	 303.76580810546875	 498.9564514160156	 65963.5859375
39657772.0	 304.2768859863281	 493.3782653808594	 61964.91015625
39657860.0	 304.15435791015625	 500.78857421875	 65886.3515625
39657948.0	 304.13494873046875	 495.8053894042969	 66652.6171875
39658036.0	 304.66033935546875	 494.70098876953125	 64328.44140625
39658128.0	 304.1646728515625	 500.7143249511719	 63739.11328125
39658212.0	 304.78985595703125	 493.00872802734375	 63214.54296875
39658300.0	 304.3546142578125	 496.0157165527344	 64958.84765625
39658392.0	 304.3018493652344	 499.106201171875	 64527.94921875
39658484.0	 304.7594299316406	 491.6409912109375	 63096.6796875
39658572.0	 304.9451904296875	 495.474365234375	 64456.53515625
39658660.0	 304.70391845703125	 493.506103515625	 64606.9140625
39658748.0	 304.9922180175781	 493.6025085449219	 63435.703125
39658836.0	 305.26727294921875	 491.861083984375	 63006.765625
39658928.0	 304.7010803222656	 491.9800720214844	 66817.3984375
39659016.0	 304.8961486816406	 493.91796875	 64137.859375
39659108.0	 304.91943359375	 496.8941650390625	 64822.9609375
39659196.0	 305.41131591796875	 496.34515380859375	 65524.83984375
39659284.0	 305.4571533203125	 492.33355712890625	 63497.9453125
39659372.0	 305.5103759765625	 492.92083740234375	 63859.74609375
39659464.0	 305.3870849609375	 493.2889709472656	 64954.0703125
39659552.0	 305.5486145019531	 493.584716796875	 65714.6171875
39659640.0	 305.3043212890625	 492.0891418457031	 64992.55078125
39659732.0	 305.7682189941406	 489.4315185546875	 63472.34765625
39659820.0	 305.5715637207031	 490.92071533203125	 64595.9375
39659908.0	 305.8908386230469	 489.3116149902344	 64611.59765625
39660088.0	 305.14794921875	 485.09503173828125	 62523.015625
39660176.0	 304.52105712890625	 494.2672119140625	 64899.484375
39660264.0	 305.0014343261719	 491.4773864746094	 64407.828125
39660352.0	 304.78863525390625	 491.3148498535156	 63644.5546875
39660444.0	 304.8150939941406	 496.6441955566406	 66596.8046875
39660532.0	 304.9363098144531	 490.99127197265625	 64526.09375
39660620.0	 304.8372497558594	 495.31634521484375	 65641.0625
39660712.0	 304.419189453125	 494.89239501953125	 65631.375
39660800.0	 304.6681823730469	 495.7401428222656	 65053.7890625
39660888.0	 304.4969787597656	 498.2724914550781	 65406.5078125
39660976.0	 304.6142272949219	 490.9957580566406	 62585.78515625
39661068.0	 303.5581359863281	 498.6123962402344	 67238.546875
39661160.0	 304.4165344238281	 494.46295166015625	 65133.41796875
39661248.0	 304.30987548828125	 497.8228454589844	 66325.4296875
39661336.0	 304.3896484375	 495.1944885253906	 63840.44921875
39661424.0	 304.921630859375	 493.74676513671875	 64780.265625
39661512.0	 304.97332763671875	 492.5973205566406	 64059.63671875
39661600.0	 304.81878662109375	 487.3781433105469	 63765.65625
39661692.0	 305.0177917480469	 492.4870910644531	 64318.15234375
39661784.0	 305.68914794921875	 486.4383239746094	 62877.01953125
39661872.0	 305.2826843261719	 492.30517578125	 63586.515625
39661964.0	 304.84625244140625	 491.92205810546875	 66243.9609375
39662052.0	 304.7699279785156	 493.88140869140625	 65739.5078125
39662140.0	 304.8749694824219	 495.55316162109375	 64812.17578125
39662228.0	 304.70428466796875	 497.451416015625	 66166.7578125
39662316.0	 305.1689758300781	 492.83782958984375	 66290.8671875
39662404.0	 304.9042053222656	 493.2640075683594	 66005.9140625
39662500.0	 304.9380798339844	 494.0731201171875	 68123.9375
39662584.0	 305.1711120605469	 490.561767578125	 65992.5078125
39662672.0	 305.3908386230469	 494.34857177734375	 65653.7109375
39662764.0	 305.37078857421875	 490.0757141113281	 65667.3046875
39662852.0	 305.1101989746094	 492.96221923828125	 67346.375
39663028.0	 306.23974609375	 477.4435119628906	 61763.54296875
39663120.0	 305.7219543457031	 486.88482666015625	 62892.6328125
39663208.0	 305.6874084472656	 489.15045166015625	 64259.6171875
39663300.0	 305.3371276855469	 495.7395935058594	 67670.5703125
39663388.0	 305.7560729980469	 495.63604736328125	 67088.0078125
39663476.0	 306.15472412109375	 487.5506286621094	 64167.15625
39663564.0	 305.7172546386719	 486.76434326171875	 65481.578125
39663656.0	 305.8623046875	 488.9775390625	 65838.328125
39663740.0	 306.32354736328125	 485.6929016113281	 63399.6484375
39663832.0	 305.891357421875	 488.49737548828125	 65564.3046875
39663924.0	 305.9215393066406	 492.55987548828125	 63448.94921875
39664012.0	 305.6165466308594	 493.3945617675781	 66137.8125
39664100.0	 305.840576171875	 487.7528076171875	 64155.84375
39664192.0	 305.5770263671875	 495.1654052734375	 66546.6484375
39664280.0	 305.5628967285156	 494.455078125	 67086.25
39664368.0	 305.24041748046875	 496.0660095214844	 67038.6484375
39664456.0	 305.27276611328125	 496.3340148925781	 68095.640625
39664548.0	 305.62548828125	 492.93719482421875	 66671.921875
39664636.0	 306.04266357421875	 489.1864013671875	 65445.1875
39664728.0	 305.9459533691406	 492.0815734863281	 65909.4296875
39664816.0	 305.5695495605469	 493.1644287109375	 67058.4453125
39664904.0	 305.8515930175781	 489.91937255859375	 63846.22265625
39664992.0	 305.4455871582031	 493.96392822265625	 66785.421875
39665080.0	 305.6098937988281	 487.69793701171875	 64756.83203125
39665168.0	 305.4921569824219	 495.3197021484375	 67176.453125
39665260.0	 305.9766845703125	 492.0061950683594	 64550.546875
39665348.0	 305.85040283203125	 489.5447692871094	 64090.72265625
39665440.0	 305.7389831542969	 495.47998046875	 66527.78125
39665528.0	 305.951171875	 489.7563171386719	 64423.1875
39665616.0	 305.7350769042969	 491.8903503417969	 65205.98828125
39665704.0	 305.4310607910156	 495.16229248046875	 65353.39453125
39665792.0	 305.1861267089844	 493.3955993652344	 67989.9765625
39665976.0	 305.7198486328125	 483.7222900390625	 63269.86328125
39666064.0	 305.42877197265625	 490.2862548828125	 64934.81640625
39666152.0	 305.2630615234375	 491.8537292480469	 66777.59375
39666240.0	 305.1525573730469	 490.5660705566406	 66595.765625
39666328.0	 304.65875244140625	 496.160888671875	 66990.265625
39666420.0	 305.21087646484375	 492.9756164550781	 63373.70703125
39666508.0	 305.7064208984375	 484.6477966308594	 63409.18359375
39666600.0	 304.9021301269531	 492.48895263671875	 68129.0625
39666688.0	 305.1362609863281	 494.7275085449219	 65533.2578125
39666776.0	 305.539794921875	 492.8768005371094	 65149.0625
39666864.0	 305.0513000488281	 492.76995849609375	 66554.2890625
39666956.0	 305.2634582519531	 490.1672058105469	 65182.7109375
39667044.0	 305.31317138671875	 492.6752624511719	 66352.2265625
39667132.0	 305.90869140625	 487.2309265136719	 63895.04296875
39667220.0	 305.88153076171875	 486.9534606933594	 64187.6796875
39667312.0	 305.9402770996094	 485.8625183105469	 63610.67578125
39667400.0	 305.830078125	 491.5180969238281	 65287.0859375
39667488.0	 305.483642578125	 494.3531799316406	 67086.1796875
39667576.0	 305.3565368652344	 492.51123046875	 66623.75
39667668.0	 305.733642578125	 490.1021423339844	 63627.82421875
39667756.0	 305.3915710449219	 492.0982666015625	 66730.515625
39667844.0	 305.5867919921875	 491.75750732421875	 66393.0
39667932.0	 305.0504455566406	 491.4714050292969	 66629.8515625
39668024.0	 305.0182189941406	 492.2663879394531	 66248.328125
39668112.0	 305.5904846191406	 492.7019958496094	 65026.046875
39668204.0	 305.3351135253906	 492.5438537597656	 65137.55078125
39668292.0	 305.9332275390625	 482.78851318359375	 63551.12890625
39668380.0	 305.7047119140625	 488.3912048339844	 65744.171875
39668468.0	 305.30218505859375	 492.1658935546875	 66583.8046875
39668560.0	 305.96270751953125	 492.12890625	 66267.3046875
39668648.0	 305.8460388183594	 489.8135986328125	 66201.25
39668740.0	 305.7210388183594	 490.4486389160156	 65870.71875
39668916.0	 305.6421203613281	 487.30126953125	 63255.8984375
39669004.0	 305.5272521972656	 494.1912841796875	 66596.5234375
39669096.0	 306.0741271972656	 488.2132873535156	 64999.06640625
39669184.0	 305.7188415527344	 492.56378173828125	 65335.3515625
39669272.0	 305.8141174316406	 492.7920837402344	 65820.625
39669360.0	 305.60736083984375	 489.2555236816406	 64575.6640625
39669452.0	 305.0789794921875	 491.0072326660156	 65285.6171875
