START:	 25.79999999999994
END:	 25.99999999999994

r [km]	 vr [km/s]	 np [cm-3]	 T [K]
18079966.0	 240.80621337890625	 1594.8736572265625	 98098.8203125
18079494.0	 262.568359375	 1788.9012451171875	 183650.1875
18079278.0	 259.88311767578125	 1415.9229736328125	 110899.8828125
18079256.0	 276.932373046875	 1143.4578857421875	 109330.171875
18079234.0	 275.10443115234375	 1218.1937255859375	 112709.4453125
18079170.0	 265.44677734375	 1324.552001953125	 132815.578125
18078998.0	 266.2538757324219	 1756.998779296875	 177093.03125
18078976.0	 315.0419006347656	 1021.2930908203125	 148050.046875
18078868.0	 295.58447265625	 975.9380493164062	 108677.25
18078846.0	 294.9795227050781	 1094.6298828125	 123628.6015625
18078784.0	 267.175048828125	 1251.1793212890625	 117273.859375
18078762.0	 275.1328430175781	 1207.544189453125	 139993.046875
18078740.0	 276.1966857910156	 1114.9267578125	 112401.90625
18078674.0	 278.4489440917969	 1438.6680908203125	 156730.421875
18078652.0	 288.7735900878906	 942.1685180664062	 103110.078125
18078632.0	 272.4259033203125	 1307.4036865234375	 130159.0234375
18078610.0	 282.4527893066406	 1096.3935546875	 118816.875
18078588.0	 285.6656799316406	 1177.656005859375	 152914.625
18078502.0	 254.37672424316406	 1418.96533203125	 99219.40625
18078178.0	 299.7478942871094	 979.6702270507812	 108996.2890625
18078158.0	 303.0276184082031	 1075.023193359375	 119721.7265625
18077684.0	 286.266845703125	 1093.364990234375	 91728.0859375
18077660.0	 275.4122009277344	 1231.9154052734375	 103391.0703125
18077640.0	 270.5986022949219	 1347.005859375	 110253.4609375
18077618.0	 277.73175048828125	 1126.9337158203125	 102656.078125
18077596.0	 282.0231628417969	 1096.544921875	 105560.4375
18077576.0	 267.1471862792969	 1198.5775146484375	 91946.671875
18077554.0	 258.17431640625	 1407.1055908203125	 101263.2890625
18077512.0	 243.12371826171875	 1670.3189697265625	 93426.625
18077490.0	 248.42623901367188	 1619.6856689453125	 106972.0703125
18077466.0	 255.05203247070312	 1464.5318603515625	 102137.296875
18077446.0	 267.66180419921875	 1346.5914306640625	 123026.734375
18077384.0	 264.0220031738281	 1294.9832763671875	 105310.1015625
18077360.0	 257.8606872558594	 1290.871337890625	 98576.46875
18077340.0	 256.2882385253906	 1493.318603515625	 115491.8125
18077320.0	 261.6286315917969	 1302.5511474609375	 118203.8125
18077294.0	 257.1586608886719	 1377.4676513671875	 114930.078125
18077274.0	 269.043212890625	 1051.211181640625	 109001.1015625
18077254.0	 270.7191467285156	 1066.3314208984375	 103193.34375
18077230.0	 264.8305969238281	 1256.072509765625	 103671.703125
18077210.0	 266.4145812988281	 1299.7027587890625	 118442.171875
18077188.0	 266.97930908203125	 1358.7645263671875	 114798.265625
18076994.0	 268.36138916015625	 1282.8099365234375	 112966.78125
18076974.0	 279.44244384765625	 1280.3182373046875	 126603.3515625
18076950.0	 273.7084655761719	 1083.79638671875	 95782.4765625
18076928.0	 279.48590087890625	 1404.7008056640625	 124815.8984375
18076908.0	 266.738037109375	 1242.13037109375	 101319.3828125
18076886.0	 265.8796081542969	 1365.6680908203125	 108487.453125
18076866.0	 265.43115234375	 1338.8123779296875	 113112.2109375
18076844.0	 263.8520812988281	 1302.0919189453125	 122491.6875
18076822.0	 277.00543212890625	 1218.239990234375	 127031.8828125
18076802.0	 279.44134521484375	 1236.79296875	 119093.8984375
18076778.0	 268.5909423828125	 1234.5592041015625	 110045.4296875
18076736.0	 264.3552551269531	 1399.4864501953125	 116650.03125
18076672.0	 262.98419189453125	 1353.822021484375	 110933.8671875
18076650.0	 269.76800537109375	 1167.01025390625	 121040.1796875
18076434.0	 261.091552734375	 1297.762939453125	 111764.3828125
18076328.0	 267.576416015625	 1281.895263671875	 118478.5390625
18076306.0	 272.83160400390625	 1246.5079345703125	 108952.21875
18076284.0	 272.4755859375	 1253.061279296875	 112706.3828125
18076264.0	 279.2947998046875	 1116.4820556640625	 109639.6015625
18076240.0	 275.87786865234375	 1166.2745361328125	 120408.7421875
