START:	 52.80000000000021
END:	 53.00000000000021

r [km]	 vr [km/s]	 np [cm-3]	 T [K]
36872092.0	 255.17774963378906	 169.61614990234375	 144702.9375
36872068.0	 262.9263916015625	 139.5318603515625	 123072.265625
36872048.0	 261.8238525390625	 146.6676025390625	 119158.1328125
36872024.0	 265.0807189941406	 146.5724334716797	 121871.7734375
36872000.0	 264.9658203125	 140.41102600097656	 115548.6953125
36871980.0	 264.0138854980469	 149.30039978027344	 128816.1640625
36871956.0	 253.3726043701172	 171.96397399902344	 170847.359375
36871932.0	 259.9212341308594	 154.77200317382812	 135380.21875
36871908.0	 259.885498046875	 160.45486450195312	 151657.546875
36871888.0	 260.7447509765625	 165.3489990234375	 160117.828125
36871860.0	 259.4576110839844	 162.65931701660156	 159974.078125
36871840.0	 263.58978271484375	 145.09432983398438	 120493.9765625
36871816.0	 267.5830078125	 143.55462646484375	 143048.34375
36871796.0	 261.63494873046875	 173.1945343017578	 156351.4375
36871768.0	 256.3131103515625	 164.2062225341797	 174142.625
36871748.0	 264.923828125	 152.2451171875	 141012.09375
36871720.0	 253.51524353027344	 178.9137725830078	 193554.296875
36871704.0	 264.6075134277344	 141.97088623046875	 112674.765625
36871676.0	 261.23046875	 172.472900390625	 172085.671875
36871656.0	 259.10845947265625	 172.45614624023438	 165577.6875
36871636.0	 262.4529113769531	 158.45065307617188	 128400.3359375
36871608.0	 251.01644897460938	 179.70498657226562	 157349.53125
36871588.0	 248.37391662597656	 173.27992248535156	 128241.3046875
36871560.0	 257.5560302734375	 163.36959838867188	 112614.609375
36871516.0	 254.8516845703125	 152.18701171875	 120137.625
36871496.0	 260.80938720703125	 154.14776611328125	 135721.921875
36871472.0	 262.8480224609375	 153.7130126953125	 125901.046875
36871448.0	 266.90283203125	 142.37460327148438	 100973.640625
36871424.0	 263.4710388183594	 154.5335235595703	 121437.734375
36871400.0	 268.71453857421875	 143.54421997070312	 120583.84375
36871376.0	 265.5570373535156	 142.89414978027344	 125289.21875
36871332.0	 262.2026672363281	 168.3863525390625	 169848.9375
36871308.0	 265.90582275390625	 164.42420959472656	 148170.09375
36871288.0	 263.0326843261719	 149.62428283691406	 107826.1640625
36871240.0	 257.98382568359375	 161.20762634277344	 133344.484375
36871216.0	 260.62152099609375	 161.35494995117188	 125723.1640625
36871196.0	 258.7643127441406	 158.22918701171875	 135145.8125
36871172.0	 267.84783935546875	 143.83277893066406	 112069.546875
36871148.0	 256.2271728515625	 174.1769561767578	 151591.34375
36871128.0	 264.6952819824219	 153.4574737548828	 124133.8125
36871104.0	 259.0045471191406	 165.47059631347656	 164067.046875
36871080.0	 265.92816162109375	 143.36746215820312	 112862.4765625
36871056.0	 263.8323974609375	 142.5723419189453	 97899.734375
36871036.0	 263.4192810058594	 149.2779998779297	 109734.453125
36871008.0	 259.5693664550781	 154.2500762939453	 116539.3046875
36870988.0	 264.22503662109375	 149.0934295654297	 118222.421875
36870964.0	 254.64280700683594	 166.47317504882812	 181367.78125
36870940.0	 255.67025756835938	 171.3324737548828	 147301.015625
36870916.0	 263.3446044921875	 143.24803161621094	 100505.34375
36870896.0	 259.2724914550781	 160.85411071777344	 117387.3828125
36870872.0	 254.52943420410156	 174.13670349121094	 165901.625
36870848.0	 256.9764099121094	 165.6669464111328	 153894.59375
36870828.0	 255.62928771972656	 168.9939727783203	 149192.765625
36870804.0	 258.5860290527344	 156.77110290527344	 115240.25
36870756.0	 251.56961059570312	 182.68551635742188	 181700.171875
36870736.0	 262.8987731933594	 136.57997131347656	 95123.6640625
36870712.0	 259.516845703125	 157.42453002929688	 120196.7421875
36870664.0	 254.9990997314453	 166.0126495361328	 161957.265625
36870644.0	 265.8585510253906	 131.99871826171875	 94797.3515625
36870620.0	 264.16290283203125	 141.45677185058594	 104146.625
36870572.0	 265.15185546875	 150.57530212402344	 104919.28125
36870552.0	 259.96917724609375	 157.2051544189453	 124014.71875
36870524.0	 255.66542053222656	 159.0594940185547	 146342.484375
36870504.0	 258.11956787109375	 164.66819763183594	 147480.890625
36870480.0	 253.26625061035156	 174.28372192382812	 144694.453125
36870456.0	 256.5230407714844	 164.31781005859375	 141033.359375
36870436.0	 258.5023193359375	 160.98545837402344	 115406.984375
36870412.0	 267.7139892578125	 133.98924255371094	 97614.3828125
36870388.0	 261.14862060546875	 152.35354614257812	 118508.5703125
36870364.0	 266.71923828125	 136.48037719726562	 92226.578125
36870344.0	 261.7989196777344	 145.35537719726562	 101892.5078125
36870320.0	 260.59002685546875	 157.53993225097656	 113245.5390625
36870300.0	 267.2303161621094	 131.35301208496094	 91047.8046875
36870276.0	 257.035400390625	 169.20468139648438	 136175.296875
36870252.0	 261.9161071777344	 154.64967346191406	 116861.4921875
36870228.0	 263.0780334472656	 146.25634765625	 101368.4609375
36870204.0	 260.564453125	 151.8573455810547	 107752.4921875
36870184.0	 262.4566955566406	 143.8223419189453	 105579.140625
36870160.0	 258.8272705078125	 153.55532836914062	 105106.953125
36870136.0	 258.69854736328125	 155.40695190429688	 126007.9140625
36870092.0	 244.40184020996094	 193.84823608398438	 190125.765625
36870064.0	 262.470703125	 147.2288818359375	 103402.2890625
36870044.0	 265.7030944824219	 132.67703247070312	 84423.0625
