START:	 53.00000000000021
END:	 53.200000000000216

r [km]	 vr [km/s]	 np [cm-3]	 T [K]
37011216.0	 249.12481689453125	 164.73338317871094	 153185.25
37011192.0	 256.220947265625	 140.60311889648438	 185299.640625
37011172.0	 257.64453125	 149.6629638671875	 110606.78125
37011144.0	 260.3731384277344	 127.90318298339844	 99940.6640625
37011104.0	 251.97705078125	 163.147705078125	 138787.140625
37011076.0	 256.5325927734375	 143.17776489257812	 134894.859375
37011056.0	 249.08242797851562	 155.63955688476562	 131595.453125
37011032.0	 240.94821166992188	 193.9276580810547	 212883.9375
37011008.0	 253.3736114501953	 148.89772033691406	 122414.0390625
37010964.0	 248.95248413085938	 162.09613037109375	 108925.03125
37010940.0	 250.8241424560547	 142.27488708496094	 111008.5859375
37010916.0	 252.07772827148438	 160.09803771972656	 153524.40625
37010892.0	 261.99603271484375	 116.75823211669922	 87081.9609375
37010872.0	 242.23841857910156	 176.99789428710938	 182634.703125
37010848.0	 253.03826904296875	 163.36941528320312	 120880.7890625
37010824.0	 252.26280212402344	 145.94593811035156	 115151.59375
37010804.0	 253.85084533691406	 148.5609130859375	 137332.9375
37010780.0	 258.5853271484375	 132.21774291992188	 109419.1328125
37010756.0	 242.8837890625	 172.11572265625	 196622.703125
37010736.0	 259.8241882324219	 128.57650756835938	 116951.546875
37010712.0	 241.10430908203125	 177.7134246826172	 175643.078125
37010688.0	 248.17945861816406	 152.93350219726562	 125201.46875
37010664.0	 245.16299438476562	 176.7623748779297	 186162.6875
37010640.0	 248.8265380859375	 148.83030700683594	 97301.8984375
37010620.0	 249.46078491210938	 155.36624145507812	 103752.21875
37010596.0	 252.8482208251953	 137.29000854492188	 96772.4609375
37010572.0	 249.23822021484375	 144.06263732910156	 130742.9609375
37010548.0	 258.542236328125	 133.15184020996094	 110571.921875
37010524.0	 244.13943481445312	 171.23985290527344	 196993.65625
37010504.0	 247.55618286132812	 162.3467559814453	 141070.90625
37010484.0	 248.62496948242188	 157.7682342529297	 164112.640625
37010456.0	 251.92295837402344	 148.40167236328125	 134966.484375
37010436.0	 249.03443908691406	 161.3307647705078	 166216.390625
37010368.0	 248.5417022705078	 164.1173553466797	 157782.8125
37010344.0	 248.66188049316406	 168.5211944580078	 190147.96875
37010320.0	 259.7640380859375	 135.49575805664062	 100519.5859375
37010296.0	 255.73318481445312	 147.5238494873047	 117864.6015625
37010276.0	 255.0500030517578	 148.60482788085938	 128031.125
37010252.0	 248.71612548828125	 172.3670196533203	 187782.21875
37010204.0	 252.3441162109375	 162.27626037597656	 166507.328125
37010160.0	 244.2217254638672	 179.5423126220703	 229413.046875
37010136.0	 253.98687744140625	 158.6452178955078	 166778.28125
37010112.0	 252.80775451660156	 148.6415557861328	 169815.828125
37010068.0	 251.72801208496094	 157.48609924316406	 127990.4921875
