START:	 31.100000000000172
END:	 31.200000000000173

r [km]	 vr [km/s]	 np [cm-3]	 T [K]
21704126.0	 280.4798889160156	 577.2097778320312	 244664.78125
21704104.0	 284.17791748046875	 527.907958984375	 193782.4375
21704078.0	 283.5235290527344	 584.90625	 244875.703125
21702928.0	 279.9693603515625	 686.0396118164062	 203864.34375
21702316.0	 280.17559814453125	 520.7584838867188	 201283.46875
21702292.0	 289.34857177734375	 658.0537109375	 282995.875
21700996.0	 294.954833984375	 631.8849487304688	 274943.0625
21698820.0	 280.7014465332031	 526.4215087890625	 214675.125
21698794.0	 279.03253173828125	 567.1181640625	 252924.078125
21697942.0	 285.8846130371094	 634.8015747070312	 243702.859375
21696302.0	 285.1770324707031	 585.0872192382812	 190234.15625
21688258.0	 286.5162658691406	 484.828857421875	 188228.5
21688232.0	 278.04315185546875	 550.2801513671875	 214894.796875
21688208.0	 283.36474609375	 536.4149169921875	 206608.53125
21688062.0	 288.19537353515625	 495.7587585449219	 208433.609375
21686426.0	 282.0818176269531	 551.4515991210938	 200532.203125
21685838.0	 286.4057312011719	 473.5903015136719	 174844.390625
21685642.0	 278.7359313964844	 583.2572021484375	 200782.09375
21684812.0	 274.2144775390625	 579.220703125	 260350.84375
21684736.0	 279.035400390625	 535.1351928710938	 259268.796875
21684712.0	 270.7581481933594	 553.1519165039062	 238193.625
21684054.0	 313.6231689453125	 512.2283325195312	 334903.5625
21684030.0	 310.384033203125	 511.00018310546875	 336482.15625
21683638.0	 275.82275390625	 490.6161804199219	 170994.625
21683514.0	 208.7845916748047	 69.02655029296875	 9005.4453125
21683490.0	 289.91766357421875	 547.4573364257812	 270043.1875
21683466.0	 290.2235412597656	 577.1175537109375	 288750.4375
21675912.0	 310.045654296875	 542.1129760742188	 357198.34375
21675668.0	 317.07177734375	 456.1544189453125	 350361.59375
21675520.0	 314.1607971191406	 469.4313659667969	 366903.3125
21675496.0	 311.0460510253906	 507.9970703125	 319416.03125
21674592.0	 307.18865966796875	 506.7425842285156	 324710.09375
21674226.0	 298.76470947265625	 521.9380493164062	 333025.1875
21674202.0	 315.8724060058594	 536.1187133789062	 372803.84375
21673248.0	 361.6045837402344	 393.087890625	 398045.5625
21673222.0	 354.667724609375	 362.8222351074219	 305817.6875
21672490.0	 349.1178283691406	 440.91802978515625	 389207.375
21672122.0	 365.4328918457031	 421.8951416015625	 386155.46875
21664448.0	 294.6944274902344	 523.693359375	 341703.875
21664180.0	 283.30987548828125	 507.7109069824219	 300874.15625
21664154.0	 286.2204895019531	 518.0263671875	 340458.875
21663300.0	 282.8297119140625	 501.53375244140625	 259920.953125
21663250.0	 276.59527587890625	 525.1055908203125	 253223.578125
21662444.0	 285.2522888183594	 532.3558959960938	 304961.75
21662102.0	 277.0461730957031	 604.5737915039062	 316593.40625
21661566.0	 278.5754699707031	 622.31494140625	 245616.84375
21660538.0	 284.4488525390625	 469.537841796875	 172413.6875
21657702.0	 298.2022705078125	 529.6477661132812	 287707.375
21653010.0	 298.1031188964844	 564.8990478515625	 341189.71875
