START:	 50.60000000000018
END:	 50.80000000000018

r [km]	 vr [km/s]	 np [cm-3]	 T [K]
35341548.0	 324.2771301269531	 208.82394409179688	 339529.65625
35341524.0	 326.2601623535156	 202.24462890625	 291402.71875
35341500.0	 325.4842224121094	 204.32589721679688	 269092.375
35341476.0	 325.52178955078125	 203.1728973388672	 269187.21875
35341456.0	 326.1647033691406	 201.10899353027344	 272700.75
35341432.0	 331.5467834472656	 197.0105438232422	 274901.0
35341408.0	 329.6560974121094	 195.8153076171875	 255168.0625
35341384.0	 327.7147521972656	 206.8324737548828	 284641.59375
35341360.0	 334.4198303222656	 190.73648071289062	 270812.125
35341340.0	 331.1502990722656	 215.5611114501953	 316263.125
35341316.0	 344.8849182128906	 169.715087890625	 210547.859375
35341292.0	 330.7020568847656	 199.45928955078125	 283603.46875
35341264.0	 332.7734069824219	 192.44943237304688	 275323.9375
35341220.0	 328.2276611328125	 208.12246704101562	 276305.96875
35341124.0	 322.99560546875	 219.9793701171875	 278556.9375
35341104.0	 315.30072021484375	 206.08993530273438	 265568.5
35341076.0	 321.33831787109375	 204.42068481445312	 262240.59375
35341056.0	 330.6033630371094	 192.44415283203125	 227841.96875
35341032.0	 328.0379943847656	 201.917236328125	 255293.046875
35341008.0	 321.5538330078125	 219.08424377441406	 289089.9375
35340988.0	 327.14801025390625	 201.97491455078125	 258307.75
35340940.0	 324.43988037109375	 224.13534545898438	 293529.53125
35340916.0	 334.4786071777344	 194.38893127441406	 268913.15625
35340752.0	 320.4078063964844	 210.6996612548828	 295872.25
35340660.0	 319.2884216308594	 212.8585205078125	 302735.375
35340632.0	 318.07073974609375	 221.35791015625	 292553.25
35340612.0	 324.9630432128906	 204.68360900878906	 289493.09375
35340588.0	 320.18408203125	 216.1953125	 293992.59375
35340564.0	 327.9405822753906	 198.0492401123047	 270799.15625
35340544.0	 331.051513671875	 196.0414581298828	 249515.34375
35340516.0	 325.7943420410156	 212.47499084472656	 298971.375
35340496.0	 329.55035400390625	 204.60511779785156	 275876.9375
35340448.0	 333.1508483886719	 197.08499145507812	 258775.9375
35340308.0	 315.19415283203125	 221.724365234375	 309280.96875
35340288.0	 310.1818542480469	 234.89913940429688	 336114.71875
35340260.0	 318.7208251953125	 210.60964965820312	 294282.96875
35340236.0	 322.19036865234375	 202.78208923339844	 262407.46875
35340212.0	 327.1547546386719	 199.1490020751953	 250923.96875
35340168.0	 317.3574523925781	 216.60284423828125	 286431.5625
35340100.0	 300.4515686035156	 260.1971435546875	 334842.65625
35340004.0	 305.05010986328125	 250.33103942871094	 327632.25
35339980.0	 306.4891662597656	 233.07913208007812	 280185.09375
35339796.0	 305.9591369628906	 236.75543212890625	 274842.8125
35339768.0	 305.5994873046875	 221.6197509765625	 261283.125
35339748.0	 304.6152648925781	 220.81991577148438	 263647.75
35339724.0	 304.72174072265625	 224.34103393554688	 240287.015625
35339464.0	 303.77532958984375	 238.75204467773438	 291274.5625
35339444.0	 306.3657531738281	 235.78277587890625	 292214.3125
35339396.0	 304.0045471191406	 237.446044921875	 322147.59375
35339372.0	 311.997314453125	 211.10484313964844	 264127.3125
35339348.0	 308.92303466796875	 217.56996154785156	 278276.34375
35339256.0	 303.3404235839844	 239.21810913085938	 370843.90625
35339232.0	 306.80303955078125	 237.83226013183594	 318595.5
35339160.0	 305.2972412109375	 222.14524841308594	 291188.09375
35339136.0	 308.37139892578125	 220.59286499023438	 248058.75
35339092.0	 297.60498046875	 272.0855712890625	 281286.3125
35339044.0	 314.1898498535156	 232.37242126464844	 335581.5625
35339020.0	 333.2290954589844	 189.7363739013672	 283900.53125
35338928.0	 335.8376159667969	 183.98129272460938	 255237.390625
35338880.0	 328.4001159667969	 196.45143127441406	 293933.40625
35338836.0	 341.8128967285156	 173.08251953125	 245941.8125
35338812.0	 341.6044006347656	 193.3634033203125	 289344.71875
35338788.0	 334.2732849121094	 197.06307983398438	 277502.65625
35338764.0	 335.4090270996094	 199.50914001464844	 343671.34375
35338740.0	 354.10858154296875	 173.22915649414062	 262608.0
35338716.0	 349.16571044921875	 183.10508728027344	 308385.9375
35338692.0	 348.9832763671875	 177.83985900878906	 283002.71875
35338672.0	 341.3570251464844	 193.6804962158203	 313920.28125
35338624.0	 338.8116455078125	 177.8049774169922	 250677.5
35338528.0	 323.5401916503906	 198.61453247070312	 278369.84375
35338460.0	 310.4787902832031	 222.392822265625	 284395.8125
35338436.0	 310.93902587890625	 228.53912353515625	 279413.09375
35338412.0	 328.55816650390625	 209.1923828125	 288884.6875
35338388.0	 323.5580749511719	 216.29693603515625	 313766.40625
35338368.0	 328.8044128417969	 188.89071655273438	 253464.21875
35338176.0	 325.8282470703125	 198.53128051757812	 243252.65625
35338152.0	 323.88507080078125	 199.3430938720703	 268850.0625
35338132.0	 318.8563537597656	 210.36073303222656	 310262.21875
35338016.0	 303.2796936035156	 234.0747833251953	 300626.65625
35337992.0	 305.4691467285156	 235.6339111328125	 287710.09375
35337968.0	 303.3363342285156	 233.97372436523438	 274961.875
35337900.0	 315.28466796875	 223.89901733398438	 317163.78125
35337852.0	 309.7201843261719	 228.24928283691406	 284979.4375
35337476.0	 305.5545959472656	 250.68942260742188	 281791.90625
35337456.0	 298.320068359375	 237.7886199951172	 260123.328125
35337360.0	 307.3359069824219	 246.33856201171875	 280092.59375
35337196.0	 324.2503662109375	 208.34925842285156	 324535.46875
35337172.0	 318.4949035644531	 233.47605895996094	 309882.0
35337148.0	 323.2361755371094	 221.35675048828125	 295263.46875
35337080.0	 331.6539306640625	 206.70806884765625	 306828.71875
35337012.0	 322.5578308105469	 223.27735900878906	 276695.96875
35336964.0	 327.8759765625	 204.70079040527344	 282328.46875
35336772.0	 314.3277587890625	 233.81898498535156	 305084.09375
35336752.0	 314.34332275390625	 223.47080993652344	 298512.5625
35336424.0	 311.9659118652344	 221.034423828125	 256829.109375
35336400.0	 306.1859436035156	 224.1790008544922	 262956.875
35336308.0	 305.4579162597656	 244.3834686279297	 310227.6875
35336144.0	 308.11309814453125	 227.8426971435547	 253941.125
35335912.0	 299.69366455078125	 255.2619171142578	 292278.0
35335884.0	 308.51885986328125	 237.0749053955078	 265431.5
35335860.0	 311.3666076660156	 225.34205627441406	 273837.125
35335744.0	 310.8713073730469	 221.65191650390625	 248558.921875
35335724.0	 315.4307556152344	 222.62701416015625	 275362.25
35335536.0	 312.5374755859375	 224.7299041748047	 269444.0625
35335512.0	 309.15533447265625	 234.7847900390625	 273657.0
35335488.0	 305.57763671875	 232.9309844970703	 288656.65625
35335256.0	 301.107421875	 254.255615234375	 354468.375
35335232.0	 302.02349853515625	 249.9912872314453	 263337.5625
35334672.0	 307.243896484375	 241.85934448242188	 269422.90625
35334644.0	 300.7451477050781	 253.9228515625	 303785.6875
35334624.0	 303.2790222167969	 232.81137084960938	 262312.15625
35334556.0	 307.5956115722656	 243.3290557861328	 289267.03125
35334528.0	 311.693359375	 221.63414001464844	 264633.5
35334504.0	 309.3067321777344	 245.27891540527344	 270991.6875
35334084.0	 312.8880310058594	 214.30755615234375	 243992.296875
35333992.0	 310.0445251464844	 223.1052703857422	 252746.34375
35333920.0	 303.9475402832031	 239.7696533203125	 301455.59375
35333896.0	 305.7688293457031	 232.0034637451172	 281510.28125
35333708.0	 302.6388854980469	 235.15481567382812	 278779.90625
35333688.0	 307.51715087890625	 232.67996215820312	 275215.84375
35333472.0	 295.9759826660156	 256.2750244140625	 317505.5625
35333452.0	 300.826416015625	 245.5386505126953	 294050.3125
35333428.0	 304.407470703125	 253.5292205810547	 293993.71875
35333220.0	 302.56304931640625	 240.57785034179688	 272800.34375
35333196.0	 301.715087890625	 251.6701202392578	 275878.9375
35333080.0	 303.89678955078125	 236.89254760742188	 273637.1875
35333056.0	 308.09619140625	 220.84335327148438	 241150.53125
35333032.0	 300.2316589355469	 231.29800415039062	 232377.796875
35332984.0	 298.49591064453125	 224.01095581054688	 240830.796875
35332960.0	 294.6798095703125	 239.6610870361328	 257175.640625
35332940.0	 300.8866882324219	 237.99649047851562	 260282.875
35332916.0	 295.63421630859375	 265.3268737792969	 294447.34375
35332892.0	 290.89605712890625	 282.08636474609375	 297703.6875
35332868.0	 291.2465515136719	 264.5320129394531	 306106.15625
35332796.0	 300.6942443847656	 225.3259735107422	 256292.765625
35332776.0	 293.0517578125	 261.55316162109375	 315444.53125
35332752.0	 299.7510681152344	 237.41481018066406	 244803.203125
35332704.0	 305.73468017578125	 216.9342803955078	 219373.796875
35332680.0	 300.9405212402344	 242.1366729736328	 249231.0625
35332660.0	 295.16143798828125	 251.823974609375	 275375.5
35332540.0	 306.6785888671875	 226.90745544433594	 254086.765625
35332516.0	 301.8707580566406	 235.29473876953125	 255730.765625
35332492.0	 304.0045471191406	 233.653564453125	 246105.28125
35332448.0	 297.7218933105469	 236.8671875	 267056.0
35332420.0	 292.66583251953125	 243.29005432128906	 258096.734375
35332304.0	 291.8725891113281	 230.06295776367188	 247918.546875
35332280.0	 298.8700256347656	 219.82919311523438	 239063.1875
35332260.0	 292.48779296875	 268.8444519042969	 274126.84375
35332236.0	 296.9858093261719	 246.15904235839844	 264680.0625
35332144.0	 294.77484130859375	 238.1807403564453	 288748.875
35332120.0	 293.12298583984375	 244.98745727539062	 249335.953125
35332096.0	 294.9169006347656	 218.12278747558594	 221509.125
35332076.0	 297.2611999511719	 241.17086791992188	 252186.28125
35332048.0	 293.3784484863281	 231.06825256347656	 246199.8125
35332000.0	 288.2469787597656	 248.50799560546875	 261135.90625
35331980.0	 296.0653991699219	 236.72621154785156	 252981.296875
35331888.0	 293.7476806640625	 209.0956268310547	 205405.3125
35331860.0	 281.3646240234375	 251.7815399169922	 249994.609375
35331840.0	 288.9034118652344	 218.884765625	 205374.875
35331744.0	 283.9292907714844	 264.53399658203125	 281766.0
35331720.0	 286.63507080078125	 275.2157897949219	 344255.40625
35331676.0	 282.15948486328125	 287.00750732421875	 346710.375
35331652.0	 293.3529968261719	 208.15658569335938	 205466.9375
35331580.0	 292.99786376953125	 233.2947540283203	 266260.1875
35331556.0	 293.9450988769531	 253.96182250976562	 282436.59375
35331160.0	 285.8523864746094	 295.3240966796875	 319371.28125
35331136.0	 292.1431884765625	 229.05361938476562	 301672.8125
35331020.0	 304.3778991699219	 239.6730194091797	 290093.21875
35330996.0	 302.7887268066406	 306.360107421875	 282153.78125
35330740.0	 302.0564270019531	 234.8433074951172	 240649.453125
35330716.0	 287.6155090332031	 229.87962341308594	 248545.734375
35330692.0	 292.4841613769531	 248.5621337890625	 285771.78125
35330668.0	 291.76611328125	 238.43243408203125	 249544.59375
35330644.0	 284.5738220214844	 244.32644653320312	 269681.90625
35330128.0	 296.0294189453125	 327.4422302246094	 329561.875
35330060.0	 304.1062927246094	 234.12716674804688	 269208.75
35330036.0	 304.640869140625	 242.48184204101562	 374582.15625
35330016.0	 318.92523193359375	 207.72760009765625	 244228.125
35329988.0	 315.3011779785156	 216.954833984375	 265589.375
35329712.0	 313.4002685546875	 212.83975219726562	 344661.9375
35329688.0	 313.1383361816406	 231.7396240234375	 303705.46875
35329664.0	 313.3398742675781	 210.09201049804688	 239999.40625
35329640.0	 311.1508483886719	 222.8206787109375	 311808.15625
35329616.0	 321.41229248046875	 208.16844177246094	 278778.6875
35329356.0	 326.8468322753906	 205.18075561523438	 323754.5625
35329336.0	 322.9923400878906	 206.68870544433594	 349117.34375
35329312.0	 325.6552429199219	 200.28721618652344	 269547.46875
35329288.0	 326.77886962890625	 203.81048583984375	 300988.875
35329264.0	 321.5292663574219	 219.38714599609375	 305113.875
35329240.0	 323.4172668457031	 217.3896942138672	 320919.03125
35329220.0	 331.6626281738281	 196.2805938720703	 259601.921875
35329056.0	 328.95318603515625	 203.50296020507812	 329349.40625
35329028.0	 331.4111022949219	 192.75352478027344	 275059.28125
35328936.0	 335.40618896484375	 195.81378173828125	 247399.28125
35328912.0	 325.5826721191406	 215.56463623046875	 336997.53125
35328892.0	 337.4351501464844	 194.94570922851562	 262912.8125
35328772.0	 339.2823181152344	 193.08741760253906	 244477.90625
35328752.0	 336.5600280761719	 199.84022521972656	 273126.03125
35328728.0	 332.8518371582031	 202.6290740966797	 291300.5
35328704.0	 323.5154113769531	 218.0716552734375	 305139.1875
35328676.0	 329.5683288574219	 205.5146942138672	 321006.96875
35328656.0	 328.895263671875	 226.80267333984375	 361788.90625
35328584.0	 343.1062927246094	 184.0931854248047	 256906.15625
35328540.0	 326.19122314453125	 214.158447265625	 320978.90625
35328492.0	 332.5330505371094	 204.9412841796875	 297558.4375
35328472.0	 332.8352966308594	 211.76077270507812	 339197.96875
35328448.0	 335.9552917480469	 206.8124542236328	 302981.25
35328376.0	 336.6622619628906	 201.54244995117188	 303782.75
35328352.0	 336.4473876953125	 186.7991943359375	 258437.640625
35328260.0	 320.9925842285156	 226.69700622558594	 391957.46875
35328120.0	 340.5721740722656	 203.40005493164062	 312258.125
35328096.0	 333.8563232421875	 195.8193359375	 294842.28125
35328072.0	 330.92144775390625	 201.85479736328125	 286097.53125
35328048.0	 341.50421142578125	 180.515625	 257641.640625
35328024.0	 328.9681396484375	 220.4093780517578	 312108.6875
35328000.0	 345.8541564941406	 198.4379425048828	 332257.875
